year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2014,Toyota,Camry,SE,automatic,Texas,32942.0,silver,black,avis corporation,15100.0
2014,Nissan,Versa Note,1.6 SV,automatic,Texas,10771.0,—,gray,nissan motor acceptance corporation,11400.0
2015,Kia,Sedona,LX,automatic,Texas,10037.0,white,gray,kia motors america  inc,20800.0
2006,Chrysler,300,Touring,automatic,Texas,101865.0,off-white,tan,dt credit corporation,5500.0
2011,Hyundai,Sonata,SE,automatic,Texas,47830.0,burgundy,black,wells fargo dealer services,11800.0
2010,Lincoln,MKX,Base,automatic,Texas,105248.0,white,tan,td auto finance,10600.0
2009,Ford,Focus,SE,automatic,Texas,120005.0,silver,gray,credit acceptance corp/vrs/southfield,4300.0
2001,Chevrolet,Suburban,1500,automatic,Texas,146404.0,beige,beige,westlake financial services,2100.0
2010,Chevrolet,Equinox,LT1,automatic,Texas,105585.0,gray,black,exeter finance corp,8200.0
2006,Cadillac,Escalade,Base,automatic,Texas,110665.0,burgundy,gray,national auto lenders,9100.0
2003,Lexus,LS 430,Base,automatic,Texas,116597.0,silver,gray,lewisville mitsubishi,8000.0
2014,Volkswagen,Jetta,S,automatic,Texas,36487.0,white,black,ez rent a car/orlando,10500.0
2008,Mercedes-Benz,C-Class,C350 Sport,automatic,Texas,82813.0,silver,gray,onemain rem/international auto sales,12600.0
2009,Chevrolet,Colorado,LT,automatic,Texas,62408.0,black,black,santander consumer,15700.0
2010,Ford,Edge,SE,automatic,Texas,55542.0,UNKNOWN,UNKNOWN,ford motor credit company llc,13400.0
2012,BMW,3 Series,328i,automatic,Texas,31981.0,white,black,hopper motorplex inc,23600.0
2014,Ram,2500,SLT,automatic,Texas,29367.0,white,gray,express car & truck rental,33000.0
2014,Ford,Explorer,Limited,automatic,Texas,40966.0,red,beige,avis corporation,27400.0
2008,Chevrolet,Colorado,Work Truck,automatic,Texas,99249.0,white,gray,mike motors,6200.0
2015,Ford,Explorer,Limited,automatic,Texas,18582.0,—,gray,ars/enterprise,31000.0
2008,Ford,Expedition,XLT,automatic,Texas,138200.0,—,black,ford motor credit company llc,7000.0
2012,Chevrolet,Impala,LS Fleet,automatic,Texas,56071.0,beige,black,exeter finance corp,9500.0
2015,Hyundai,Elantra,SE,automatic,Texas,21508.0,silver,gray,budget rac of atlanta,13100.0
2014,Ford,Fiesta,SE,automatic,Texas,27003.0,silver,black,ford motor credit company llc,9400.0
2011,Ford,F-150,XLT,automatic,Texas,71836.0,black,gray,hopper motorplex inc,21300.0
2012,Ram,2500,ST,automatic,Texas,66657.0,white,gray,hopper motorplex inc,25000.0
2011,Mercedes-Benz,C-Class,C300 Sport,automatic,Texas,30181.0,black,—,mercedes-benz financial services,19750.0
2012,Ford,Explorer,XLT,UNKNOWN,Texas,44371.0,white,tan,ford motor credit company llc,24000.0
2014,Ford,F-150,XL,automatic,Texas,3732.0,white,gray,u-haul,18700.0
2011,Ford,Fusion,SE,automatic,Texas,69393.0,gray,gray,tdaf remarketing,9000.0
2007,BMW,3 Series,328i,automatic,Texas,136168.0,black,black,huffines chrysler jeep dodge lewisville,6200.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Texas,159094.0,red,gray,dt credit corporation,1400.0
1996,Dodge,Ram Pickup 1500,ST,automatic,Texas,197547.0,red,tan,automotive remarketing inc,400.0
2013,Chevrolet,Silverado 1500,Work Truck,automatic,Texas,62404.0,white,black,gm financial,15100.0
2012,Ford,Escape,Limited,automatic,Texas,59742.0,blue,tan,ford motor credit company llc,14600.0
2012,Chevrolet,Captiva Sport,2LS Fleet,automatic,Texas,58283.0,white,black,consolidated asset recovery systems  inc.,8900.0
2015,Kia,Sorento,LX,automatic,Texas,8282.0,black,gray,kia motors america  inc,20300.0
2014,Hyundai,Azera,Limited,automatic,Texas,1853.0,silver,black,hyundai motor america/co car,24500.0
2012,Volkswagen,Beetle,2.0T White Turbo Launch Edition,automatic,Texas,24260.0,gray,black,vw credit  inc/pilot,12600.0
1995,Ford,Mustang,Base,manual,Texas,53615.0,white,tan,charitable adult rides services/car donating is,500.0
2013,Ford,Focus,SE,automatic,Texas,17169.0,gray,beige,ford motor credit company llc,11000.0
2014,Kia,Optima,LX,automatic,Texas,15169.0,gray,gray,kia motors america  inc,14600.0
2013,Infiniti,G Coupe,G37 Sport,automatic,Texas,19259.0,black,gray,nissan infiniti lt,21600.0
2013,Nissan,Rogue,S,automatic,Texas,21505.0,burgundy,black,pm standley motorcars,15100.0
2014,Dodge,Grand Caravan,R/T,automatic,Texas,40356.0,gray,black,avis corporation,18700.0
2013,Kia,Optima,LX,automatic,Texas,38612.0,gray,gray,avis corporation,13000.0
2013,Nissan,Rogue,S,automatic,Texas,44966.0,black,gray,nissan motor acceptance corporation,11600.0
2013,Honda,Civic,EX,automatic,Texas,7226.0,blue,—,cm investments,15800.0
2004,Mercedes-Benz,SL-Class,SL600,automatic,Texas,106444.0,black,gray,vroom,10600.0
2010,Mercedes-Benz,GLK-Class,GLK350 4MATIC,automatic,Texas,75652.0,red,gray,mercedes benz of tyler,19200.0
2006,Acura,TL,Base,automatic,Texas,106945.0,gray,gray,durant toyota,9000.0
2012,Ford,Focus,SE,automatic,Texas,45994.0,blue,gray,flexco fleet services,8600.0
2009,Chevrolet,Traverse,LS,automatic,Texas,168765.0,gray,gray,ge fleet services for itself/servicer,6600.0
2015,Jeep,Wrangler,Unlimited Freedom Edition,automatic,Texas,449.0,blue,black,red mccombs superior hyundai,39000.0
2014,Ford,Mustang,GT,automatic,Texas,36106.0,black,black,pm standley motorcars,24300.0
2011,Audi,A5,2.0T Premium quattro,automatic,Texas,56065.0,gray,tan,santander consumer,20750.0
2014,Kia,Forte,LX,automatic,Texas,13279.0,brown,gray,kia motors america  inc,13200.0
2012,Chevrolet,Cruze,1LT,automatic,Texas,34791.0,white,gray,ge fleet services for itself/servicer,10300.0
2014,Ford,Fiesta,SE,automatic,Texas,5561.0,burgundy,black,tdaf remarketing,11300.0
2013,Ford,Explorer,Limited,automatic,Texas,36838.0,black,black,avis corporation,25400.0
2006,Kia,Sedona,LX,automatic,Texas,87676.0,silver,gray,dt credit corporation,2500.0
2002,Buick,Century,Custom,automatic,Texas,1.0,gray,tan,dt inventory,1200.0
2010,Ford,Focus,SE,automatic,Texas,90303.0,—,gray,ford-lincoln dealer program,7100.0
2014,Chrysler,Town and Country,Touring-L,automatic,Texas,37825.0,white,tan,music city autoplex llc,23000.0
2010,Ford,F-350 Super Duty,Lariat,automatic,Texas,70920.0,red,tan,tdaf remarketing,30200.0
2014,Nissan,Versa,1.6 SV,automatic,Texas,28302.0,white,black,ramos auto sales,9900.0
2009,Chevrolet,Traverse,LTZ,automatic,Texas,187477.0,white,gray,brunson auto sales,8500.0
2011,Kia,Optima,LX,automatic,Texas,68369.0,white,gray,fiserv/regions bank,9200.0
2011,Chevrolet,Camaro,2SS,manual,Texas,25483.0,white,gray,remarketing services of el paso,23200.0
2014,Ford,Escape,S,automatic,Texas,19269.0,blue,black,santander consumer,14800.0
2012,Ford,F-250 Super Duty,King Ranch,automatic,Texas,45685.0,white,brown,wichita falls ford lin inc,42400.0
2013,Lincoln,MKS,Base,automatic,Texas,14170.0,black,black,ford-lincoln dealer program,25100.0
2013,Infiniti,G Sedan,G37 Journey,automatic,Texas,34425.0,blue,black,nissan infiniti lt,18600.0
2011,Nissan,Maxima,3.5 SV,automatic,Texas,65394.0,—,black,nissan motor acceptance corporation,13800.0
2014,Dodge,Journey,SE,automatic,Texas,53712.0,red,black,chrysler capital,11600.0
2007,HUMMER,H3,Base,automatic,Texas,181042.0,red,black,trucks & cars for less,7900.0
2012,Mercedes-Benz,M-Class,ML350 BlueTEC,automatic,Texas,59257.0,black,off-white,mercedes-benz financial services,32750.0
2012,Ford,F-250 Super Duty,XL,automatic,Texas,94665.0,UNKNOWN,UNKNOWN,remarketing by ge/ak&y enterprises inc,14500.0
2014,Kia,Cadenza,Premium,automatic,Texas,34859.0,white,black,avis corporation,19000.0
2013,Hyundai,Sonata,GLS,automatic,Texas,39469.0,blue,tan,avis corporation,12400.0
2014,Kia,Optima,LX Hybrid,automatic,Texas,14565.0,blue,tan,kia motors america  inc,17200.0
2008,Chrysler,Sebring,Limited,automatic,Texas,77931.0,gray,gray,bank of america,6100.0
2013,Mitsubishi,Lancer,ES,automatic,Texas,43219.0,blue,black,avis corporation,9700.0
2007,Jeep,Liberty,Sport,automatic,Texas,114298.0,black,gray,toyota of fort worth,4500.0
2013,Ford,F-150,Platinum,automatic,Texas,30161.0,black,black,ford motor credit company llc,36000.0
2011,Ford,F-150,Platinum,automatic,Texas,33376.0,—,gray,ford motor credit company llc,31500.0
2012,Ford,Fusion,SEL,automatic,Texas,54095.0,—,beige,ford motor credit company llc,12600.0
2011,Ford,F-250 Super Duty,XL,automatic,Texas,108030.0,white,gray,ge fleet services for itself/servicer,11800.0
2008,BMW,3 Series,335i,automatic,Texas,104762.0,black,black,rii,9700.0
2007,Dodge,Caliber,R/T,automatic,Texas,102016.0,silver,gray,dt credit corporation,5600.0
2005,GMC,Envoy XUV,SLE,automatic,Texas,111519.0,burgundy,gray,santander consumer,4200.0
2011,GMC,Yukon XL,Denali,automatic,Texas,85651.0,black,black,rlb investments,24800.0
2013,Dodge,Journey,SXT,UNKNOWN,Texas,95504.0,gray,tan,emkay inc,13000.0
2015,Ford,Taurus,Limited,automatic,Texas,33591.0,white,beige,avis budget group,21100.0
2012,Nissan,Versa,1.8 S,UNKNOWN,Texas,29127.0,red,black,lease plan usa/tra,3600.0
2014,Chevrolet,Cruze,1LT,automatic,Texas,7407.0,red,black,tdaf remarketing,13000.0
2014,Nissan,Juke,S,automatic,Texas,9127.0,silver,black,nissan north america inc.,13200.0
2004,Lincoln,Town Car,Ultimate,automatic,Texas,92938.0,—,beige,wells fargo dealer services,3300.0
2014,Audi,A6,2.0T Premium Plus quattro,automatic,Texas,9636.0,silver,black,fort worth audi,39000.0
2005,Cadillac,DeVille,Base,automatic,Texas,84057.0,blue,beige,d&m leasing,5000.0
2013,Kia,Optima,EX,automatic,Texas,29633.0,gray,gray,woodhouse ford inc,18000.0
2002,Ford,Explorer,XLT,UNKNOWN,Texas,114890.0,green,black,all american chevrolet of midland,1400.0
2010,Ford,Focus,SE,automatic,Texas,106901.0,gray,gray,hopper motorplex inc,5600.0
2012,Ford,Expedition,EL Limited,automatic,Texas,34642.0,black,black,ford motor credit company llc pd,32500.0
2012,Ford,F-150,XLT,automatic,Texas,41580.0,white,gray,ge fleet services for itself/servicer,23400.0
2008,Saturn,Astra,XR,automatic,Texas,72067.0,silver,black,tdaf remarketing,3800.0
2013,Ford,Focus,SE,automatic,Texas,14041.0,black,black,don davis nissan inc,12300.0
1999,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Texas,97554.0,black,gray,lithia chrys jeep dodge of bryan college station,2200.0
2001,GMC,Yukon,SLE,automatic,Texas,214801.0,burgundy,tan,jerry's hyundai,2800.0
2013,Mazda,Mazda5,Sport,automatic,Texas,51590.0,gray,black,the hertz corporation,10400.0
2014,Dodge,Challenger,SXT,automatic,Texas,13302.0,red,black,hacienda ford,21000.0
2007,Chevrolet,Silverado 1500,Work Truck,automatic,Texas,134475.0,white,black,woodhouse chevrolet,10500.0
2011,Jaguar,XF,Premium,automatic,Texas,40253.0,black,black,jpmorgan chase bank n.a.,28750.0
2011,BMW,X5,xDrive35i,automatic,Texas,75053.0,silver,black,d&m leasing,19000.0
2013,Honda,Pilot,EX-L w/Rear Entertainment,automatic,Texas,17326.0,black,gray,hopper motorplex inc,26400.0
2006,Cadillac,SRX,V6,automatic,Texas,131737.0,black,black,dt credit corporation,3400.0
2013,Hyundai,Genesis Coupe,3.8 Track,manual,Texas,22730.0,white,black,donlen corporation,21300.0
2014,Ram,2500,SLT,automatic,Texas,24036.0,white,gray,enterprise veh exchange/rental,27800.0
2013,Kia,Optima,LX,automatic,Texas,36769.0,gray,tan,checker leasing dba avis rac,13300.0
2013,Ford,Focus,Electric,automatic,Texas,29508.0,—,gray,ford motor credit company llc,14200.0
2012,Dodge,Journey,American Value Package,automatic,Texas,74786.0,gray,tan,wheels exchange llc,10200.0
2008,Ford,Fusion,SE,automatic,Texas,155556.0,gray,black,north america financial,3000.0
2014,Lexus,IS 350,Base,automatic,Texas,5231.0,white,red,mercedes benz of tyler,39250.0
2004,Infiniti,QX56,Base,automatic,Texas,106130.0,gray,beige,gm financial,9100.0
2010,Dodge,Charger,SXT Fleet,automatic,Texas,89776.0,white,black,tdaf remarketing,9800.0
2014,Kia,Soul,+,automatic,Texas,13838.0,gray,black,kia motors america  inc,14400.0
2010,Dodge,Charger,SXT Fleet,automatic,Texas,123475.0,gray,black,rlb investments,7500.0
2005,Ford,F-150,XLT,automatic,Texas,131484.0,gray,black,laredo dodge chrysler jeep,4100.0
2008,Chevrolet,Silverado 2500HD,LTZ,automatic,Texas,192648.0,red,beige,brunson auto sales,18900.0
2012,Ford,Fusion,SE,automatic,Texas,65680.0,white,gray,dtg operations inc,10100.0
1999,Ford,Taurus,SE,automatic,Texas,101627.0,red,brown,tdaf remarketing,500.0
2013,Mercedes-Benz,S-Class,S550,automatic,Texas,21959.0,—,black,mercedes-benz financial services,49000.0
2006,Chevrolet,Corvette,Base,automatic,Texas,32030.0,silver,gray,vroom,26000.0
2010,Chevrolet,Impala,LT,automatic,Texas,110213.0,gray,gray,dt credit corporation,5900.0
2001,Pontiac,Grand Am,SE,automatic,Texas,162478.0,white,black,dt inventory,700.0
2011,Ford,Explorer,XLT,automatic,Texas,112588.0,silver,tan,ge fleet services for itself/servicer,14600.0
2010,Dodge,Avenger,R/T,automatic,Texas,146856.0,blue,black,santander consumer,2900.0
2014,Scion,tC,Base,manual,Texas,13479.0,black,black,tdaf remarketing,15300.0
2009,Chrysler,PT Cruiser,Base,automatic,Texas,89270.0,black,gray,exeter finance corp,2200.0
2006,Chevrolet,TrailBlazer EXT,LS,automatic,Texas,129544.0,gray,gray,westfall auto sales,5700.0
2007,Buick,Lucerne,CXL,automatic,Texas,70821.0,gray,beige,fiserv/global lending services,7200.0
2012,Buick,Enclave,Premium Group,automatic,Texas,66904.0,white,tan,hopper motorplex inc,24300.0
2011,Chevrolet,Traverse,LS,automatic,Texas,62082.0,silver,gray,d&m leasing,14000.0
2006,mercury,grand,marquis ls premium,automatic,Texas,64404.0,gold,beige,santander consumer,4500.0
2011,Ford,Ranger,XL,automatic,Texas,155590.0,white,gray,flexco fleet services,4400.0
2014,Chrysler,Town and Country,Touring,automatic,Texas,14058.0,gray,black,enterprise holdings/gdp,19900.0
2007,Nissan,Altima,2.5 S,automatic,Texas,87974.0,green,tan,tdaf remarketing,7000.0
2009,Mitsubishi,Lancer,ES,automatic,Texas,122320.0,white,black,security service fcu (sscu),3500.0
2007,Chrysler,Town and Country,LX,automatic,Texas,100608.0,silver,gray,ge fleet services for itself/servicer,4500.0
2013,Nissan,Pathfinder,SL,automatic,Texas,27424.0,gray,black,nissan-infiniti lt,26800.0
2003,Jeep,Grand Cherokee,Laredo,automatic,Texas,196425.0,black,gray,dt credit corporation,1000.0
2013,Volkswagen,Jetta,Base,automatic,Texas,20642.0,gray,black,santander consumer,11600.0
2014,Chevrolet,Express Cargo,2500,automatic,Texas,16972.0,white,gray,capps rent a car,23000.0
2011,Toyota,Camry,SE,automatic,Texas,54003.0,red,black,hopper motorplex inc,10300.0
2011,Dodge,Nitro,Heat,automatic,Texas,80477.0,red,—,first light fcu,11400.0
2006,Lincoln,Zephyr,Base,automatic,Texas,97039.0,white,beige,regional acceptance corporation / greensboro,3700.0
2012,Infiniti,G Sedan,G37x,automatic,Texas,38177.0,black,black,nissan infiniti lt,20400.0
2010,Ford,Ranger,XL,automatic,Texas,17829.0,gray,gray,lease plan usa,10800.0
2003,Dodge,Ram Pickup 1500,SLT,UNKNOWN,Texas,200797.0,gray,gray,titlemax/san antonio tx24,1000.0
2013,Hyundai,Sonata,GLS,automatic,Texas,29545.0,blue,gray,fiserv/security national automotive accept corp,11800.0
2006,Ford,Ranger,XLT,manual,Texas,65815.0,black,gray,wells fargo dealer services,6200.0
2009,Toyota,Corolla,LE,automatic,Texas,84683.0,gold,tan,gunn honda,7300.0
2008,Chevrolet,HHR,LT,automatic,Texas,119886.0,gold,black,santander consumer,3100.0
2011,Jeep,Liberty,Renegade,UNKNOWN,Texas,61713.0,white,gray,regional acceptance corporation / greensboro,14900.0
2013,Nissan,Sentra,SR,automatic,Texas,34031.0,red,black,santander consumer,12000.0
2008,BMW,5 Series,528i,automatic,Texas,90333.0,white,tan,tdaf remarketing,11500.0
2014,Ford,Escape,SE,automatic,Texas,24689.0,—,gray,lease plan usa,16700.0
2013,Hyundai,Elantra,GLS,automatic,Texas,48750.0,gray,beige,the hertz corporation,9000.0
2013,Toyota,Tacoma,PreRunner V6,automatic,Texas,33634.0,gray,gray,music city autoplex llc,24250.0
2005,Chevrolet,TrailBlazer EXT,LT,automatic,Texas,134217.0,gray,beige,mei finance,2500.0
2014,Ford,Escape,Titanium,automatic,Texas,31302.0,silver,beige,avis budget group,20500.0
2012,Nissan,Maxima,3.5 SV,automatic,Texas,31641.0,white,black,nissan-infiniti lt,17200.0
2013,Hyundai,Sonata,GLS,automatic,Texas,39594.0,silver,gray,avis corporation,12300.0
2014,Ford,Fusion,SE,automatic,Texas,44605.0,burgundy,black,avis corporation,14700.0
2002,Mitsubishi,Eclipse,GT,manual,Texas,117219.0,red,black,dt inventory,800.0
2006,Hyundai,Sonata,LX,UNKNOWN,Texas,207697.0,silver,—,titlemax/weatherford tx1,1400.0
2010,Scion,xD,Base,automatic,Texas,94276.0,black,black,chrysler capital,6100.0
2008,Chevrolet,Suburban,1500 LS,automatic,Texas,165728.0,black,—,fairway ford henderson,12400.0
2008,Nissan,Versa,1.8 SL,automatic,Texas,102758.0,white,gray,credit acceptance corp/vrs/southfield,2500.0
2013,Chevrolet,Silverado 1500,LT,automatic,Texas,56091.0,black,black,santander consumer,22750.0
2005,Chevrolet,Impala,LS,automatic,Texas,121051.0,gold,beige,credit acceptance corp/vrs/southfield,600.0
2008,Nissan,Versa,1.8 S,automatic,Texas,125891.0,silver,black,santander consumer,2800.0
2014,Kia,Optima,LX,automatic,Texas,7521.0,red,tan,viva ford,16100.0
2010,Dodge,Avenger,SXT,automatic,Texas,130836.0,white,black,santander consumer,3600.0
2012,Ford,Fusion,S,automatic,Texas,40609.0,silver,tan,ford motor credit company llc,9300.0
2004,BMW,X3,3.0i,automatic,Texas,103436.0,green,brown,whites auto sales llc,5100.0
2013,Mercedes-Benz,E-Class,E350 Sport,automatic,Texas,49936.0,silver,black,hopper motorplex inc,34000.0
2014,Ford,Fiesta,SE,automatic,Texas,41309.0,red,tan,ars/avis budget group,10200.0
2015,Chevrolet,Silverado 2500HD,LT,UNKNOWN,Texas,7513.0,silver,—,fairway ford henderson,40000.0
2011,Nissan,Maxima,3.5 SV,automatic,Texas,29058.0,silver,black,mid city mcandrew motors,17700.0
2013,Chrysler,300,C,automatic,Texas,53297.0,white,beige,chrysler capital,18700.0
2005,Volvo,XC90,T6,automatic,Texas,71807.0,silver,gray,tdaf remarketing,8000.0
2009,Chevrolet,TrailBlazer,LT,automatic,Texas,117089.0,blue,gray,consolidated asset recovery systems  inc.,3300.0
2011,Toyota,Corolla,LE,automatic,Texas,80802.0,beige,gray,westside hummer inc,9700.0
2012,Buick,Verano,Convenience Group 2,automatic,Texas,25016.0,silver,gray,wells fargo dealer services,12000.0
2013,Ford,Fusion,SE,automatic,Texas,41343.0,red,beige,ars/avis budget group,13700.0
2012,Nissan,Altima,2.5 S,automatic,Texas,17577.0,red,black,nissan motor acceptance corporation,13000.0
2007,Ford,Escape,XLS,automatic,Texas,129250.0,white,gray,one source fcu,2600.0
2000,Ford,F-150,XLT,automatic,Texas,227141.0,white,gray,titlemax/san antonio tx24,1000.0
2007,Dodge,Ram Pickup 3500,SLT,manual,Texas,161643.0,brown,brown,san antonio dodge chrysler jeep,17000.0
2013,Infiniti,G Sedan,G37x,automatic,Texas,20005.0,gray,black,nissan infiniti lt,18000.0
2012,Nissan,Altima,2.5 S,automatic,Texas,24059.0,gray,black,nissan-infiniti lt,12600.0
2007,Chevrolet,Silverado 1500,LT2,automatic,Texas,111100.0,blue,black,cm investments,12700.0
2007,Chevrolet,Avalanche,LT,automatic,Texas,102874.0,black,black,tdaf remarketing,15250.0
2008,Nissan,350Z,Enthusiast,manual,Texas,24818.0,silver,—,afg/roquemore and roquemore inc,17300.0
2006,Chevrolet,Cobalt,LS,automatic,Texas,159715.0,black,gray,automotive remarketing inc,1500.0
2007,Chrysler,Sebring,Base,automatic,Texas,149355.0,blue,gray,dt credit corporation,2800.0
2007,Honda,Civic,EX,UNKNOWN,Texas,125208.0,red,black,titlemax/houston tx39,3000.0
2012,Ford,Fusion,S,automatic,Texas,40325.0,white,gray,lease plan usa,11200.0
2015,Jeep,Wrangler,Unlimited Sahara,automatic,Texas,82.0,black,—,music city autoplex llc,47500.0
2014,Ford,Fusion,SE,automatic,Texas,33121.0,—,beige,avis budget group,14000.0
2004,Nissan,Xterra,SE,automatic,Texas,96726.0,brown,gray,cm investments,5900.0
2014,Dodge,Avenger,SE,automatic,Texas,27272.0,blue,black,chrysler capital,7300.0
2010,Ford,Ranger,XL,automatic,Texas,155892.0,white,gray,donlen corporation,5000.0
2008,Chevrolet,Tahoe,LT,automatic,Texas,98754.0,beige,black,myrddin fleet services,13700.0
2007,Chevrolet,Equinox,LT,automatic,Texas,120982.0,gray,gray,credit acceptance corp/vrs/southfield,3800.0
2012,Jeep,Wrangler,Unlimited Sahara,automatic,Texas,104521.0,black,brown,pnc bank  national association,22500.0
2007,Nissan,Xterra,S,automatic,Texas,105214.0,yellow,black,wells fargo dealer services,6600.0
2007,Chevrolet,Impala,LT,automatic,Texas,112675.0,gold,gray,jim norton toyota of lawton,6400.0
2005,GMC,Yukon,SLE,UNKNOWN,Texas,166622.0,gray,gray,consolidated asset recovery systems  inc.,4200.0
2004,Infiniti,G35,Base,automatic,Texas,87467.0,silver,tan,tdaf remarketing,8400.0
2012,Mazda,Mazda3,i Sport,automatic,Texas,45058.0,silver,black,regional finance/san antonio,7500.0
2009,Kia,Borrego,EX,automatic,Texas,69039.0,gray,tan,regional acceptance corporation / greensboro,9000.0
2015,Cadillac,Escalade,Premium,automatic,Texas,2048.0,blue,black,bank of the west,75250.0
2012,Chrysler,200,LX,automatic,Texas,62241.0,white,—,dtg operations inc,10100.0
2010,Nissan,Pathfinder,SE,automatic,Texas,97214.0,white,tan,santander consumer,9200.0
2011,GMC,Terrain,SLT-1,automatic,Texas,58534.0,white,gray,brunson auto sales,17100.0
2014,Chevrolet,Express,LS 3500,automatic,Texas,17541.0,white,gray,texas auto brokers,23300.0
2010,Chevrolet,Equinox,LT1,automatic,Texas,79902.0,black,black,chrysler capital,9300.0
2014,Dodge,Avenger,SE,automatic,Texas,27442.0,black,black,chrysler capital,10700.0
2013,Ford,Focus,SE,automatic,Texas,18338.0,—,black,ford motor credit company llc,11800.0
2012,Nissan,Maxima,3.5 S,automatic,Texas,39298.0,red,black,nissan-infiniti lt,15800.0
2007,Acura,MDX,Base,automatic,Texas,88021.0,black,gray,david mcdavid acura,15000.0
2013,Chrysler,300,Base,automatic,Texas,29397.0,black,black,chrysler capital,18200.0
2012,Dodge,Charger,SE,automatic,Texas,72784.0,black,black,td auto finance,11400.0
2005,GMC,Yukon XL,1500 SLE,automatic,Texas,139632.0,white,gray,pm standley motorcars,8200.0
2013,Hyundai,Sonata,GLS,automatic,Texas,39183.0,red,beige,avis corporation,12400.0
2008,Nissan,Pathfinder,SE,automatic,Texas,141940.0,brown,tan,fairway ford henderson,6900.0
2008,Dodge,Ram Pickup 1500,SLT,automatic,Texas,106013.0,gray,gray,remarketing by ge/flagship credit acceptance,9400.0
2012,Mercedes-Benz,C-Class,C250 Sport,automatic,Texas,23993.0,—,black,mercedes-benz financial services,22000.0
2013,Chrysler,200,Touring,automatic,Texas,17771.0,silver,black,texas auto brokers,12500.0
2006,Dodge,Dakota,ST,automatic,Texas,94052.0,white,silver,lewisville mitsubishi,5500.0
2010,Hyundai,Santa Fe,GLS,automatic,Texas,35069.0,blue,tan,bmw of arlington,12600.0
2011,Ram,3500,Laramie,automatic,Texas,74188.0,brown,brown,fairway ford henderson,36800.0
2007,Ford,F-350 Super Duty,XLT,automatic,Texas,80447.0,white,brown,pm standley motorcars,23600.0
2014,Ford,Expedition,XLT,automatic,Texas,34528.0,blue,tan,avis budget group,31000.0
2011,Audi,A8,4.2 quattro,automatic,Texas,35873.0,gray,gray,audi plano,34000.0
2011,Ford,Transit Connect,Cargo Van XLT,automatic,Texas,128271.0,white,gray,ge fleet services for itself/servicer,7500.0
2012,Chevrolet,Volt,Base,automatic,Texas,79277.0,white,black,ge fleet services for itself/servicer,8200.0
2013,Mitsubishi,Outlander Sport,SE,automatic,Texas,70558.0,red,black,santander consumer,10500.0
2013,Ford,Fusion,SE,automatic,Texas,92095.0,gray,black,donlen corporation,9700.0
2004,Lincoln,Aviator,Ultimate,automatic,Texas,124505.0,silver,beige,united acceptance,2000.0
2014,Toyota,4Runner,Limited,automatic,Texas,8209.0,white,beige,cm investments,39800.0
2014,Kia,Soul,+,automatic,Texas,16443.0,white,black,kia motors america  inc,14000.0
2008,Hyundai,Santa Fe,GLS,automatic,Texas,74590.0,green,beige,regional acceptance corporation / greensboro,6300.0
2012,Infiniti,G Sedan,G25,automatic,Texas,21622.0,gray,gray,nissan infiniti lt,15800.0
2014,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,automatic,Texas,34421.0,burgundy,gray,enterprise veh exchange/rental,21600.0
2013,Toyota,Corolla,LE,automatic,Texas,45790.0,red,gray,avis corporation,12200.0
2011,Ford,F-250 Super Duty,XL,automatic,Texas,112127.0,white,gray,donlen corporation,15900.0
2000,Mercedes-Benz,S-Class,S500,automatic,Texas,96886.0,black,gray,rii,3800.0
2013,Ram,2500,Laramie Longhorn Edition,automatic,Texas,25877.0,black,black,td auto finance,44100.0
2005,Ford,F-150,XLT,automatic,Texas,187027.0,red,—,all american chevrolet of killeen,3400.0
2012,Toyota,RAV4,Base,automatic,Texas,65839.0,silver,gray,the hertz corporation,12100.0
2011,Nissan,Maxima,3.5 SV,automatic,Texas,76472.0,black,black,nissan-infiniti lt,12800.0
2010,Mercedes-Benz,E-Class,E350,UNKNOWN,Texas,39610.0,black,beige,beck & masten kia of tomball,23500.0
2013,Mitsubishi,Lancer,ES,automatic,Texas,46110.0,blue,black,avis corporation,9700.0
2013,Chrysler,200,Limited,automatic,Texas,46068.0,white,black,tdaf remarketing,11500.0
2013,Ford,F-150,XLT,automatic,Texas,14626.0,silver,gray,ford motor credit company llc,24400.0
2010,Ford,F-150,XLT,automatic,Texas,70225.0,white,—,sames ford,7500.0
2013,Ford,Focus,SE,automatic,Texas,21522.0,—,black,ford motor credit company llc,12400.0
2008,GMC,Acadia,SLE-1,automatic,Texas,109277.0,silver,gray,best way autos,8500.0
2004,Mercury,Grand Marquis,GS,automatic,Texas,115761.0,silver,gray,joe myers toyota,2600.0
2015,Ford,F-250 Super Duty,XLT,automatic,Texas,3238.0,white,gray,mid city mcandrew motors,32500.0
2012,Ford,Edge,SEL,automatic,Texas,55433.0,burgundy,beige,wheels lt,16700.0
2013,Nissan,Altima,2.5,automatic,Texas,14938.0,black,black,nissan-infiniti lt,16400.0
2011,Ford,Explorer,XLT,automatic,Texas,80625.0,black,gray,tdaf remarketing,19000.0
2014,Ford,Fusion,Titanium,automatic,Texas,36404.0,gray,gray,ars/avis budget group,19600.0
